Date,GDP,Economic growth rate,Regular Gasoline,Diesel for automobiles,population,Car registration,Traffic rate,Economic growth state
2019-10-25,499344,2.7,1537.03,1383.55,9736289.0,3124157.0,8833506.0,weak positive
2019-10-26,499344,2.7,1537.03,1383.55,9736289.0,3124157.0,10388694.0,weak positive
2019-10-27,499344,2.7,1537.03,1383.55,9736289.0,3124157.0,10689231.0,weak positive
2019-10-28,499344,2.7,1535.14,1381.5,9736289.0,3124157.0,10736367.5,weak positive
2019-10-29,499344,2.7,1535.14,1381.5,9736289.0,3124157.0,10772983.0,weak positive
2019-10-30,499344,2.7,1535.14,1381.5,9736289.0,3124157.0,10992547.5,weak positive
2019-10-31,499344,2.7,1535.14,1381.5,9736289.0,3124157.0,10492068.5,weak positive
2019-11-01,499344,2.7,1535.14,1381.5,9732577.0,3124157.0,9044052.5,weak positive
2019-11-02,499344,2.7,1535.14,1381.5,9732577.0,3124157.0,10479766.5,weak positive
2019-11-03,499344,2.7,1535.14,1381.5,9732577.0,3124157.0,10635244.0,weak positive
2019-11-04,499344,2.7,1534.4,1380.29,9732577.0,3124157.0,10631132.0,weak positive
2019-11-05,499344,2.7,1534.4,1380.29,9732577.0,3124157.0,10699322.0,weak positive
2019-11-06,499344,2.7,1534.4,1380.29,9732577.0,3124157.0,10897649.0,weak positive
2019-11-07,499344,2.7,1534.4,1380.29,9732577.0,3124157.0,10239864.5,weak positive
2019-11-08,499344,2.7,1534.4,1380.29,9732577.0,3124157.0,8581574.0,weak positive
2019-11-09,499344,2.7,1534.4,1380.29,9732577.0,3124157.0,10371507.5,weak positive
2019-11-10,499344,2.7,1534.4,1380.29,9732577.0,3124157.0,10440561.5,weak positive
2019-11-11,499344,2.7,1535.41,1379.88,9732577.0,3124157.0,10546259.5,weak positive
2019-11-12,499344,2.7,1535.41,1379.88,9732577.0,3124157.0,10533517.5,weak positive
2019-11-13,499344,2.7,1535.41,1379.88,9732577.0,3124157.0,7557522.0,weak positive
2019-11-14,499344,2.7,1535.41,1379.88,9732577.0,3124157.0,10066271.5,weak positive
2019-11-15,499344,2.7,1535.41,1379.88,9732577.0,3124157.0,8787929.5,weak positive
2019-11-16,499344,2.7,1535.41,1379.88,9732577.0,3124157.0,10289594.5,weak positive
2019-11-17,499344,2.7,1535.41,1379.88,9732577.0,3124157.0,10497026.5,weak positive
2019-11-18,499344,2.7,1537.15,1380.04,9732577.0,3124157.0,10629471.0,weak positive
2019-11-19,499344,2.7,1537.15,1380.04,9732577.0,3124157.0,10837362.0,weak positive
2019-11-20,499344,2.7,1537.15,1380.04,9732577.0,3124157.0,10955487.5,weak positive
2019-11-21,499344,2.7,1537.15,1380.04,9732577.0,3124157.0,10394589.0,weak positive
2019-11-22,499344,2.7,1537.15,1380.04,9732577.0,3124157.0,9094190.5,weak positive
2019-11-23,499344,2.7,1537.15,1380.04,9732577.0,3124157.0,10546561.0,weak positive
2019-11-24,499344,2.7,1537.15,1380.04,9732577.0,3124157.0,10405319.5,weak positive
2019-11-25,499344,2.7,1539.77,1380.84,9732577.0,3124157.0,10699275.0,weak positive
2019-11-26,499344,2.7,1539.77,1380.84,9732577.0,3124157.0,10752529.0,weak positive
2019-11-27,499344,2.7,1539.77,1380.84,9732577.0,3124157.0,10960100.0,weak positive
2019-11-28,499344,2.7,1539.77,1380.84,9732577.0,3124157.0,10079096.0,weak positive
2019-11-29,499344,2.7,1539.77,1380.84,9732577.0,3124157.0,8780775.0,weak positive
2019-11-30,499344,2.7,1539.77,1380.84,9732577.0,3124157.0,10376934.5,weak positive
2019-12-01,499344,2.7,1539.77,1380.84,9729107.0,3124157.0,10675553.0,weak positive
2019-12-02,499344,2.7,1544.14,1382.67,9729107.0,3124157.0,8593350.0,weak positive
2019-12-03,499344,2.7,1544.14,1382.67,9729107.0,3124157.0,10285470.0,weak positive
2019-12-04,499344,2.7,1544.14,1382.67,9729107.0,3124157.0,10674499.0,weak positive
2019-12-05,499344,2.7,1544.14,1382.67,9729107.0,3124157.0,9796868.0,weak positive
2019-12-06,499344,2.7,1544.14,1382.67,9729107.0,3124157.0,8402045.5,weak positive
2019-12-07,499344,2.7,1544.14,1382.67,9729107.0,3124157.0,10227191.0,weak positive
2019-12-08,499344,2.7,1544.14,1382.67,9729107.0,3124157.0,10338583.0,weak positive
2019-12-09,499344,2.7,1549.16,1385.45,9729107.0,3124157.0,7709095.0,weak positive
2019-12-10,499344,2.7,1549.16,1385.45,9729107.0,3124157.0,9810243.5,weak positive
2019-12-11,499344,2.7,1549.16,1385.45,9729107.0,3124157.0,10419984.5,weak positive
2019-12-12,499344,2.7,1549.16,1385.45,9729107.0,3124157.0,9542662.5,weak positive
2019-12-13,499344,2.7,1549.16,1385.45,9729107.0,3124157.0,8178323.0,weak positive
2019-12-14,499344,2.7,1549.16,1385.45,9729107.0,3124157.0,9935689.5,weak positive
2019-12-15,499344,2.7,1549.16,1385.45,9729107.0,3124157.0,9786906.5,weak positive
2019-12-16,499344,2.7,1554.05,1388.66,9729107.0,3124157.0,10093418.0,weak positive
2019-12-17,499344,2.7,1554.05,1388.66,9729107.0,3124157.0,10441527.0,weak positive
2019-12-18,499344,2.7,1554.05,1388.66,9729107.0,3124157.0,10616806.0,weak positive
2019-12-19,499344,2.7,1554.05,1388.66,9729107.0,3124157.0,9821241.0,weak positive
2019-12-20,499344,2.7,1554.05,1388.66,9729107.0,3124157.0,8377880.5,weak positive
2019-12-21,499344,2.7,1554.05,1388.66,9729107.0,3124157.0,10161258.0,weak positive
2019-12-22,499344,2.7,1554.05,1388.66,9729107.0,3124157.0,10402762.0,weak positive
2019-12-23,499344,2.7,1558.67,1391.73,9729107.0,3124157.0,10480799.5,weak positive
2019-12-24,499344,2.7,1558.67,1391.73,9729107.0,3124157.0,10540138.0,weak positive
2019-12-25,499344,2.7,1558.67,1391.73,9729107.0,3124157.0,10787566.0,weak positive
2019-12-26,499344,2.7,1558.67,1391.73,9729107.0,3124157.0,10061080.0,weak positive
2019-12-27,499344,2.7,1558.67,1391.73,9729107.0,3124157.0,8421444.0,weak positive
2019-12-28,499344,2.7,1558.67,1391.73,9729107.0,3124157.0,10401067.0,weak positive
2019-12-29,499344,2.7,1558.67,1391.73,9729107.0,3124157.0,10717087.5,weak positive
2019-12-30,499344,2.7,1565.09,1396.34,9729107.0,3124157.0,10784414.5,weak positive
2019-12-31,499344,2.7,1565.09,1396.34,9729107.0,3157361.0,10487222.5,weak positive
2020-01-01,459774,1.4,1565.09,1396.34,9689159.0,3157361.0,8025999.5,normal
2020-01-02,459774,1.4,1565.09,1396.34,9689159.0,3157361.0,8804992.5,normal
2020-01-03,459774,1.4,1565.09,1396.34,9689159.0,3157361.0,7714962.5,normal
2020-01-04,459774,1.4,1565.09,1396.34,9689159.0,3157361.0,7198161.0,normal
2020-01-05,459774,1.4,1565.09,1396.34,9689159.0,3157361.0,9811168.5,normal
2020-01-06,459774,1.4,1571.14,1400.86,9689159.0,3157361.0,10207851.0,normal
2020-01-07,459774,1.4,1571.14,1400.86,9689159.0,3157361.0,10374208.5,normal
2020-01-08,459774,1.4,1571.14,1400.86,9689159.0,3157361.0,10526849.5,normal
2020-01-09,459774,1.4,1571.14,1400.86,9689159.0,3157361.0,10286055.0,normal
2020-01-10,459774,1.4,1571.14,1400.86,9689159.0,3157361.0,10286055.0,normal
2020-01-11,459774,1.4,1571.14,1400.86,9689159.0,3157361.0,10286055.0,normal
2020-01-12,459774,1.4,1571.14,1400.86,9689159.0,3157361.0,10286055.0,normal
2020-01-13,459774,1.4,1571.15,1400.36,9689159.0,3157361.0,10286055.0,normal
2020-01-14,459774,1.4,1571.15,1400.36,9689159.0,3157361.0,10286055.0,normal
2020-01-15,459774,1.4,1571.15,1400.36,9689159.0,3157361.0,10286055.0,normal
2020-01-16,459774,1.4,1571.15,1400.36,9689159.0,3157361.0,10286055.0,normal
2020-01-17,459774,1.4,1571.15,1400.36,9689159.0,3157361.0,10286055.0,normal
2020-01-18,459774,1.4,1571.15,1400.36,9689159.0,3157361.0,10286055.0,normal
2020-01-19,459774,1.4,1571.15,1400.36,9689159.0,3157361.0,10286055.0,normal
2020-01-20,459774,1.4,1570.02,1398.6,9689159.0,3157361.0,10286055.0,normal
2020-01-21,459774,1.4,1570.02,1398.6,9689159.0,3157361.0,10286055.0,normal
2020-01-22,459774,1.4,1570.02,1398.6,9689159.0,3157361.0,10286055.0,normal
2020-01-23,459774,1.4,1570.02,1398.6,9689159.0,3157361.0,10286055.0,normal
2020-01-24,459774,1.4,1570.02,1398.6,9689159.0,3157361.0,10286055.0,normal
2020-01-25,459774,1.4,1570.02,1398.6,9689159.0,3157361.0,10286055.0,normal
2020-01-26,459774,1.4,1570.02,1398.6,9689159.0,3157361.0,10286055.0,normal
2020-01-27,459774,1.4,1563.28,1391.24,9689159.0,3157361.0,10286055.0,normal
2020-01-28,459774,1.4,1563.28,1391.24,9689159.0,3157361.0,10286055.0,normal
2020-01-29,459774,1.4,1563.28,1391.24,9689159.0,3157361.0,10286055.0,normal
2020-01-30,459774,1.4,1563.28,1391.24,9689159.0,3157361.0,10286055.0,normal
2020-01-31,459774,1.4,1563.28,1391.24,9689159.0,3157361.0,10286055.0,normal
2020-02-01,459774,1.4,1563.28,1391.24,9736962.0,3157361.0,10286055.0,normal
2020-02-02,459774,1.4,1563.28,1391.24,9736962.0,3157361.0,10286055.0,normal
2020-02-03,459774,1.4,1552.57,1379.01,9736962.0,3157361.0,10286055.0,normal
2020-02-04,459774,1.4,1552.57,1379.01,9736962.0,3157361.0,10286055.0,normal
2020-02-05,459774,1.4,1552.57,1379.01,9736962.0,3157361.0,10286055.0,normal
2020-02-06,459774,1.4,1552.57,1379.01,9736962.0,3157361.0,10286055.0,normal
2020-02-07,459774,1.4,1552.57,1379.01,9736962.0,3157361.0,6369980.0,normal
2020-02-08,459774,1.4,1552.57,1379.01,9736962.0,3157361.0,9538454.5,normal
2020-02-09,459774,1.4,1552.57,1379.01,9736962.0,3157361.0,9622469.0,normal
2020-02-10,459774,1.4,1538.49,1362.0,9736962.0,3157361.0,9693692.0,normal
2020-02-11,459774,1.4,1538.49,1362.0,9736962.0,3157361.0,9795653.5,normal
2020-02-12,459774,1.4,1538.49,1362.0,9736962.0,3157361.0,10025737.0,normal
2020-02-13,459774,1.4,1538.49,1362.0,9736962.0,3157361.0,8627390.0,normal
2020-02-14,459774,1.4,1538.49,1362.0,9736962.0,3157361.0,6819146.5,normal
2020-02-15,459774,1.4,1538.49,1362.0,9736962.0,3157361.0,9663993.5,normal
2020-02-16,459774,1.4,1538.49,1362.0,9736962.0,3157361.0,9249959.0,normal
2020-02-17,459774,1.4,1530.49,1351.68,9736962.0,3157361.0,9876011.5,normal
2020-02-18,459774,1.4,1530.49,1351.68,9736962.0,3157361.0,10015026.0,normal
2020-02-19,459774,1.4,1530.49,1351.68,9736962.0,3157361.0,7195454.5,normal
2020-02-20,459774,1.4,1530.49,1351.68,9736962.0,3157361.0,8944539.0,normal
2020-02-21,459774,1.4,1530.49,1351.68,9736962.0,3157361.0,6924893.0,normal
2020-02-22,459774,1.4,1530.49,1351.68,9736962.0,3157361.0,9747849.0,normal
2020-02-23,459774,1.4,1530.49,1351.68,9736962.0,3157361.0,9787522.0,normal
2020-02-24,459774,1.4,1519.49,1337.97,9736962.0,3157361.0,10058064.5,normal
2020-02-25,459774,1.4,1519.49,1337.97,9736962.0,3157361.0,9868499.0,normal
2020-02-26,459774,1.4,1519.49,1337.97,9736962.0,3157361.0,10386050.5,normal
2020-02-27,459774,1.4,1519.49,1337.97,9736962.0,3157361.0,8998032.0,normal
2020-02-28,459774,1.4,1519.49,1337.97,9736962.0,3157361.0,7311612.0,normal
2020-02-29,459774,1.4,1519.49,1337.97,9736962.0,3157361.0,9883795.0,normal
2020-03-01,459774,1.4,1519.49,1337.97,9733655.0,3157361.0,10089412.5,normal
2020-03-02,459774,1.4,1503.81,1319.08,9733655.0,3157361.0,10049860.5,normal
2020-03-03,459774,1.4,1503.81,1319.08,9733655.0,3157361.0,9846671.5,normal
2020-03-04,459774,1.4,1503.81,1319.08,9733655.0,3157361.0,10144454.0,normal
2020-03-05,459774,1.4,1503.81,1319.08,9733655.0,3157361.0,9167067.0,normal
2020-03-06,459774,1.4,1503.81,1319.08,9733655.0,3157361.0,7260679.0,normal
2020-03-07,459774,1.4,1503.81,1319.08,9733655.0,3157361.0,9879585.5,normal
2020-03-08,459774,1.4,1503.81,1319.08,9733655.0,3157361.0,10027629.0,normal
2020-03-09,459774,1.4,1472.25,1282.7,9733655.0,3157361.0,10016111.0,normal
2020-03-10,459774,1.4,1472.25,1282.7,9733655.0,3157361.0,10028860.5,normal
2020-03-11,459774,1.4,1472.25,1282.7,9733655.0,3157361.0,10328099.0,normal
2020-03-12,459774,1.4,1472.25,1282.7,9733655.0,3157361.0,9116772.5,normal
2020-03-13,459774,1.4,1472.25,1282.7,9733655.0,3157361.0,7347100.5,normal
2020-03-14,459774,1.4,1472.25,1282.7,9733655.0,3157361.0,9751884.0,normal
2020-03-15,459774,1.4,1472.25,1282.7,9733655.0,3157361.0,9860154.0,normal
2020-03-16,459774,1.4,1430.46,1237.4,9733655.0,3157361.0,10116901.0,normal
2020-03-17,459774,1.4,1430.46,1237.4,9733655.0,3157361.0,10201632.0,normal
2020-03-18,459774,1.4,1430.46,1237.4,9733655.0,3157361.0,10463033.0,normal
2020-03-19,459774,1.4,1430.46,1237.4,9733655.0,3157361.0,9335233.0,normal
2020-03-20,459774,1.4,1430.46,1237.4,9733655.0,3157361.0,7467131.5,normal
2020-03-21,459774,1.4,1430.46,1237.4,9733655.0,3157361.0,10012426.0,normal
2020-03-22,459774,1.4,1430.46,1237.4,9733655.0,3157361.0,10457340.0,normal
2020-03-23,459774,1.4,1391.59,1197.8,9733655.0,3157361.0,8317038.5,normal
2020-03-24,459774,1.4,1391.59,1197.8,9733655.0,3157361.0,10172678.5,normal
2020-03-25,459774,1.4,1391.59,1197.8,9733655.0,3157361.0,10105215.0,normal
2020-03-26,459774,1.4,1391.59,1197.8,9733655.0,3157361.0,9409166.0,normal
2020-03-27,459774,1.4,1391.59,1197.8,9733655.0,3157361.0,7268835.0,normal
2020-03-28,459774,1.4,1391.59,1197.8,9733655.0,3157361.0,10031217.5,normal
2020-03-29,459774,1.4,1391.59,1197.8,9733655.0,3157361.0,10285861.5,normal
2020-03-30,459774,1.4,1357.3,1164.18,9733655.0,3157361.0,10140220.5,normal
2020-03-31,459774,1.4,1357.3,1164.18,9733655.0,3157361.0,10193893.5,normal
2020-04-01,475617,-2.6,1357.3,1164.18,9726787.0,3157361.0,10758441.5,negative
2020-04-02,475617,-2.6,1357.3,1164.18,9726787.0,3157361.0,9681194.0,negative
2020-04-03,475617,-2.6,1357.3,1164.18,9726787.0,3157361.0,7977118.5,negative
2020-04-04,475617,-2.6,1357.3,1164.18,9726787.0,3157361.0,10103920.5,negative
2020-04-05,475617,-2.6,1357.3,1164.18,9726787.0,3157361.0,10684576.5,negative
2020-04-06,475617,-2.6,1330.75,1138.87,9726787.0,3157361.0,10824750.5,negative
2020-04-07,475617,-2.6,1330.75,1138.87,9726787.0,3157361.0,9209265.5,negative
2020-04-08,475617,-2.6,1330.75,1138.87,9726787.0,3157361.0,8838406.5,negative
2020-04-09,475617,-2.6,1330.75,1138.87,9726787.0,3157361.0,8899141.5,negative
2020-04-10,475617,-2.6,1330.75,1138.87,9726787.0,3157361.0,8000616.5,negative
2020-04-11,475617,-2.6,1330.75,1138.87,9726787.0,3157361.0,10172872.5,negative
2020-04-12,475617,-2.6,1330.75,1138.87,9726787.0,3157361.0,8421213.5,negative
2020-04-13,475617,-2.6,1301.78,1111.95,9726787.0,3157361.0,10303699.5,negative
2020-04-14,475617,-2.6,1301.78,1111.95,9726787.0,3157361.0,10631371.0,negative
2020-04-15,475617,-2.6,1301.78,1111.95,9726787.0,3157361.0,10634859.0,negative
2020-04-16,475617,-2.6,1301.78,1111.95,9726787.0,3157361.0,9093788.0,negative
2020-04-17,475617,-2.6,1301.78,1111.95,9726787.0,3157361.0,8046820.5,negative
2020-04-18,475617,-2.6,1301.78,1111.95,9726787.0,3157361.0,10107738.5,negative
2020-04-19,475617,-2.6,1301.78,1111.95,9726787.0,3157361.0,10294205.5,negative
2020-04-20,475617,-2.6,1274.52,1085.68,9726787.0,3157361.0,10404001.5,negative
2020-04-21,475617,-2.6,1274.52,1085.68,9726787.0,3157361.0,10476300.5,negative
2020-04-22,475617,-2.6,1274.52,1085.68,9726787.0,3157361.0,10070507.5,negative
2020-04-23,475617,-2.6,1274.52,1085.68,9726787.0,3157361.0,9463463.5,negative
2020-04-24,475617,-2.6,1274.52,1085.68,9726787.0,3157361.0,7975217.0,negative
2020-04-25,475617,-2.6,1274.52,1085.68,9726787.0,3157361.0,9889056.0,negative
2020-04-26,475617,-2.6,1274.52,1085.68,9726787.0,3157361.0,9939786.0,negative
2020-04-27,475617,-2.6,1257.73,1068.86,9726787.0,3157361.0,10455594.0,negative
2020-04-28,475617,-2.6,1257.73,1068.86,9726787.0,3157361.0,10517267.0,negative
2020-04-29,475617,-2.6,1257.73,1068.86,9726787.0,3157361.0,10641169.5,negative
2020-04-30,475617,-2.6,1257.73,1068.86,9726787.0,3157361.0,9906301.5,negative
2020-05-01,475617,-2.6,1257.73,1068.86,9724496.0,3157361.0,8030790.5,negative
2020-05-02,475617,-2.6,1257.73,1068.86,9724496.0,3157361.0,10262893.0,negative
2020-05-03,475617,-2.6,1257.73,1068.86,9724496.0,3157361.0,10377763.5,negative
2020-05-04,475617,-2.6,1249.29,1060.51,9724496.0,3157361.0,10514292.5,negative
2020-05-05,475617,-2.6,1249.29,1060.51,9724496.0,3157361.0,10581346.5,negative
2020-05-06,475617,-2.6,1249.29,1060.51,9724496.0,3157361.0,10624825.0,negative
2020-05-07,475617,-2.6,1249.29,1060.51,9724496.0,3157361.0,9825051.5,negative
2020-05-08,475617,-2.6,1249.29,1060.51,9724496.0,3157361.0,8099840.0,negative
2020-05-09,475617,-2.6,1249.29,1060.51,9724496.0,3157361.0,10191427.5,negative
2020-05-10,475617,-2.6,1249.29,1060.51,9724496.0,3157361.0,10256431.5,negative
2020-05-11,475617,-2.6,1248.85,1059.98,9724496.0,3157361.0,10486405.5,negative
2020-05-12,475617,-2.6,1248.85,1059.98,9724496.0,3157361.0,10535509.0,negative
2020-05-13,475617,-2.6,1248.85,1059.98,9724496.0,3157361.0,10825925.5,negative
2020-05-14,475617,-2.6,1248.85,1059.98,9724496.0,3157361.0,9622195.0,negative
2020-05-15,475617,-2.6,1248.85,1059.98,9724496.0,3157361.0,8246141.0,negative
2020-05-16,475617,-2.6,1248.85,1059.98,9724496.0,3157361.0,10336927.5,negative
2020-05-17,475617,-2.6,1248.85,1059.98,9724496.0,3157361.0,10626938.5,negative
2020-05-18,475617,-2.6,1258.63,1068.56,9724496.0,3157361.0,10570872.5,negative
2020-05-19,475617,-2.6,1258.63,1068.56,9724496.0,3157361.0,10609520.0,negative
2020-05-20,475617,-2.6,1258.63,1068.56,9724496.0,3157361.0,10754658.5,negative
2020-05-21,475617,-2.6,1258.63,1068.56,9724496.0,3157361.0,9929835.0,negative
2020-05-22,475617,-2.6,1258.63,1068.56,9724496.0,3157361.0,8261476.0,negative
2020-05-23,475617,-2.6,1258.63,1068.56,9724496.0,3157361.0,10279565.5,negative
2020-05-24,475617,-2.6,1258.63,1068.56,9724496.0,3157361.0,10301117.5,negative
2020-05-25,475617,-2.6,1276.11,1084.2,9724496.0,3157361.0,10280125.5,negative
2020-05-26,475617,-2.6,1276.11,1084.2,9724496.0,3157361.0,10444792.0,negative
2020-05-27,475617,-2.6,1276.11,1084.2,9724496.0,3157361.0,10752991.5,negative
2020-05-28,475617,-2.6,1276.11,1084.2,9724496.0,3157361.0,9999370.0,negative
2020-05-29,475617,-2.6,1276.11,1084.2,9724496.0,3157361.0,8411854.0,negative
2020-05-30,475617,-2.6,1276.11,1084.2,9724496.0,3157361.0,10234076.0,negative
2020-05-31,475617,-2.6,1276.11,1084.2,9724496.0,3157361.0,10471123.0,negative
2020-06-01,475617,-2.6,1305.59,1111.66,9720846.0,3157361.0,10013225.0,negative
2020-06-02,475617,-2.6,1305.59,1111.66,9720846.0,3157361.0,10243636.0,negative
2020-06-03,475617,-2.6,1305.59,1111.66,9720846.0,3157361.0,10762510.5,negative
2020-06-04,475617,-2.6,1305.59,1111.66,9720846.0,3157361.0,10086994.5,negative
2020-06-05,475617,-2.6,1305.59,1111.66,9720846.0,3157361.0,8571519.5,negative
2020-06-06,475617,-2.6,1305.59,1111.66,9720846.0,3157361.0,10304918.5,negative
2020-06-07,475617,-2.6,1305.59,1111.66,9720846.0,3157361.0,9856127.5,negative
2020-06-08,475617,-2.6,1329.93,1134.34,9720846.0,3157361.0,10351416.0,negative
2020-06-09,475617,-2.6,1329.93,1134.34,9720846.0,3157361.0,10431649.0,negative
2020-06-10,475617,-2.6,1329.93,1134.34,9720846.0,3157361.0,10681310.0,negative
2020-06-11,475617,-2.6,1329.93,1134.34,9720846.0,3157361.0,9909513.5,negative
2020-06-12,475617,-2.6,1329.93,1134.34,9720846.0,3157361.0,8268699.5,negative
2020-06-13,475617,-2.6,1329.93,1134.34,9720846.0,3157361.0,10178385.5,negative
2020-06-14,475617,-2.6,1329.93,1134.34,9720846.0,3157361.0,10322523.5,negative
2020-06-15,475617,-2.6,1346.27,1149.77,9720846.0,3157361.0,10352083.0,negative
2020-06-16,475617,-2.6,1346.27,1149.77,9720846.0,3157361.0,10406679.0,negative
2020-06-17,475617,-2.6,1346.27,1149.77,9720846.0,3157361.0,10533277.5,negative
2020-06-18,475617,-2.6,1346.27,1149.77,9720846.0,3157361.0,9843937.5,negative
2020-06-19,475617,-2.6,1346.27,1149.77,9720846.0,3157361.0,8143159.0,negative
2020-06-20,475617,-2.6,1346.27,1149.77,9720846.0,3157361.0,9496131.5,negative
2020-06-21,475617,-2.6,1346.27,1149.77,9720846.0,3157361.0,10125420.0,negative
2020-06-22,475617,-2.6,1355.37,1158.44,9720846.0,3157361.0,10451850.0,negative
2020-06-23,475617,-2.6,1355.37,1158.44,9720846.0,3157361.0,10519943.0,negative
2020-06-24,475617,-2.6,1355.37,1158.44,9720846.0,3157361.0,10606298.5,negative
2020-06-25,475617,-2.6,1355.37,1158.44,9720846.0,3157361.0,9937084.5,negative
2020-06-26,475617,-2.6,1355.37,1158.44,9720846.0,3157361.0,7868847.0,negative
2020-06-27,475617,-2.6,1355.37,1158.44,9720846.0,3157361.0,9905507.5,negative
2020-06-28,475617,-2.6,1355.37,1158.44,9720846.0,3157361.0,10325232.0,negative
2020-06-29,475617,-2.6,1359.38,1162.25,9720846.0,3157361.0,10142390.5,negative
2020-06-30,475617,-2.6,1359.38,1162.25,9720846.0,3157361.0,9801368.0,negative
2020-07-01,496392,-0.9,1359.38,1162.25,9715429.0,3157361.0,10385459.5,negative
2020-07-02,496392,-0.9,1359.38,1162.25,9715429.0,3157361.0,9764140.0,negative
2020-07-03,496392,-0.9,1359.38,1162.25,9715429.0,3157361.0,8325974.5,negative
2020-07-04,496392,-0.9,1359.38,1162.25,9715429.0,3157361.0,9903800.5,negative
2020-07-05,496392,-0.9,1359.38,1162.25,9715429.0,3157361.0,10185108.5,negative
2020-07-06,496392,-0.9,1360.79,1163.42,9715429.0,3157361.0,10081827.0,negative
2020-07-07,496392,-0.9,1360.79,1163.42,9715429.0,3157361.0,10283812.5,negative
2020-07-08,496392,-0.9,1360.79,1163.42,9715429.0,3157361.0,10530584.0,negative
2020-07-09,496392,-0.9,1360.79,1163.42,9715429.0,3157361.0,8949557.5,negative
2020-07-10,496392,-0.9,1360.79,1163.42,9715429.0,3157361.0,7183396.5,negative
2020-07-11,496392,-0.9,1360.79,1163.42,9715429.0,3157361.0,8927923.5,negative
2020-07-12,496392,-0.9,1360.79,1163.42,9715429.0,3157361.0,9527483.0,negative
2020-07-13,496392,-0.9,1361.12,1163.57,9715429.0,3157361.0,9583941.0,negative
2020-07-14,496392,-0.9,1361.12,1163.57,9715429.0,3157361.0,9146756.5,negative
2020-07-15,496392,-0.9,1361.12,1163.57,9715429.0,3157361.0,10091295.0,negative
2020-07-16,496392,-0.9,1361.12,1163.57,9715429.0,3157361.0,9220028.0,negative
2020-07-17,496392,-0.9,1361.12,1163.57,9715429.0,3157361.0,6735123.0,negative
2020-07-18,496392,-0.9,1361.12,1163.57,9715429.0,3157361.0,9361759.5,negative
2020-07-19,496392,-0.9,1361.12,1163.57,9715429.0,3157361.0,9517891.0,negative
2020-07-20,496392,-0.9,1361.02,1163.46,9715429.0,3157361.0,10087402.5,negative
2020-07-21,496392,-0.9,1361.02,1163.46,9715429.0,3157361.0,10409401.0,negative
2020-07-22,496392,-0.9,1361.02,1163.46,9715429.0,3157361.0,10411525.0,negative
2020-07-23,496392,-0.9,1361.02,1163.46,9715429.0,3157361.0,8606401.0,negative
2020-07-24,496392,-0.9,1361.02,1163.46,9715429.0,3157361.0,8031803.5,negative
2020-07-25,496392,-0.9,1361.02,1163.46,9715429.0,3157361.0,8831356.0,negative
2020-07-26,496392,-0.9,1361.02,1163.46,9715429.0,3157361.0,10062927.5,negative
2020-07-27,496392,-0.9,1361.19,1163.72,9715429.0,3157361.0,10100199.0,negative
2020-07-28,496392,-0.9,1361.19,1163.72,9715429.0,3157361.0,10073777.0,negative
2020-07-29,496392,-0.9,1361.19,1163.72,9715429.0,3157361.0,10094578.0,negative
2020-07-30,496392,-0.9,1361.19,1163.72,9715429.0,3157361.0,8636476.0,negative
2020-07-31,496392,-0.9,1361.19,1163.72,9715429.0,3157361.0,7335794.0,negative
2020-08-01,496392,-0.9,1361.19,1163.72,9708247.0,3157361.0,10003169.5,negative
2020-08-02,496392,-0.9,1361.19,1163.72,9708247.0,3157361.0,10114193.5,negative
2020-08-03,496392,-0.9,1361.05,1163.46,9708247.0,3157361.0,9857149.0,negative
2020-08-04,496392,-0.9,1361.05,1163.46,9708247.0,3157361.0,9191013.5,negative
2020-08-05,496392,-0.9,1361.05,1163.46,9708247.0,3157361.0,9992919.5,negative
2020-08-06,496392,-0.9,1361.05,1163.46,9708247.0,3157361.0,8606591.0,negative
2020-08-07,496392,-0.9,1361.05,1163.46,9708247.0,3157361.0,6873703.0,negative
2020-08-08,496392,-0.9,1361.05,1163.46,9708247.0,3157361.0,9605700.5,negative
2020-08-09,496392,-0.9,1361.05,1163.46,9708247.0,3157361.0,9653751.5,negative
2020-08-10,496392,-0.9,1361.24,1163.72,9708247.0,3157361.0,9172885.0,negative
2020-08-11,496392,-0.9,1361.24,1163.72,9708247.0,3157361.0,9181633.5,negative
2020-08-12,496392,-0.9,1361.24,1163.72,9708247.0,3157361.0,10037463.5,negative
2020-08-13,496392,-0.9,1361.24,1163.72,9708247.0,3157361.0,8738655.5,negative
2020-08-14,496392,-0.9,1361.24,1163.72,9708247.0,3157361.0,6827812.0,negative
2020-08-15,496392,-0.9,1361.24,1163.72,9708247.0,3157361.0,8715662.5,negative
2020-08-16,496392,-0.9,1361.24,1163.72,9708247.0,3157361.0,9679118.0,negative
2020-08-17,496392,-0.9,1361.13,1163.59,9708247.0,3157361.0,9599401.5,negative
2020-08-18,496392,-0.9,1361.13,1163.59,9708247.0,3157361.0,9775547.0,negative
2020-08-19,496392,-0.9,1361.13,1163.59,9708247.0,3157361.0,9890434.5,negative
2020-08-20,496392,-0.9,1361.13,1163.59,9708247.0,3157361.0,8721678.5,negative
2020-08-21,496392,-0.9,1361.13,1163.59,9708247.0,3157361.0,7446479.0,negative
2020-08-22,496392,-0.9,1361.13,1163.59,9708247.0,3157361.0,9772805.0,negative
